date,usd_toman,gold_18k_toman,source
2022-09-18,31654.0,1308800.0,tgju
2022-09-19,31674.0,1306200.0,tgju
2022-09-20,31713.0,1307900.0,tgju
2022-09-21,31673.0,1321500.0,tgju
2022-09-22,31666.0,1332300.0,tgju
2022-09-24,31701.0,1310900.0,tgju
2022-09-26,31681.0,1311300.0,tgju
2022-09-28,31844.0,1317600.0,tgju
2022-09-29,31848.0,1329800.0,tgju
2022-10-01,33152.0,1374800.0,tgju
2022-10-02,33242.0,1377800.0,tgju
2022-10-03,33095.0,1393500.0,tgju
2022-10-04,33102.0,1398600.0,tgju
2022-10-05,32631.6,1386530.0,tgju
2022-10-08,32307.0,1375700.0,tgju
2022-10-09,32491.0,1351700.0,tgju
2022-10-10,32741.0,1353600.0,tgju
2022-10-11,32648.0,1358600.0,tgju
2022-10-12,32954.0,1361600.0,tgju
2022-10-13,32946.0,1361600.0,tgju
2022-10-15,33121.0,1346200.0,tgju
2022-10-16,32857.0,1355600.0,tgju
2022-10-17,32845.0,1350100.0,tgju
2022-10-18,32794.0,1344800.0,tgju
2022-10-19,32651.0,1339500.0,tgju
2022-10-20,32655.0,1340600.0,tgju
2022-10-22,32812.0,1353800.0,tgju
2022-10-23,32763.0,1342300.0,tgju
2022-10-24,32870.0,1337600.0,tgju
2022-10-25,32888.0,1346900.0,tgju
2022-10-26,33057.0,1360300.0,tgju
2022-10-29,32974.0,1348500.0,tgju
2022-10-30,33245.0,1355900.0,tgju
2022-10-31,33472.0,1360000.0,tgju
2022-11-01,34606.0,1373400.0,tgju
2022-11-02,34864.0,1396300.0,tgju
2022-11-05,36264.0,1449100.0,tgju
2022-11-06,36197.0,1480800.0,tgju
2022-11-07,36183.0,1485900.0,tgju
2022-11-08,35401.0,1475500.0,tgju
2022-11-09,35059.0,1467400.0,tgju
2022-11-10,35059.0,1466000.0,tgju
2022-11-12,35442.0,1480500.0,tgju
2022-11-13,35801.0,1487500.0,tgju
2022-11-14,35595.0,1508200.0,tgju
2022-11-15,35466.9,1520700.0,tgju
2022-11-16,34970.4,1514200.0,tgju
2022-11-17,34751.0,1485600.0,tgju
2022-11-19,35309.1,1487200.0,tgju
2022-11-20,35704.2,1491200.0,tgju
2022-11-21,35658.0,1491900.0,tgju
2022-11-22,35512.6,1502000.0,tgju
2022-11-23,35459.3,1496200.0,tgju
2022-11-24,34990.0,1503400.0,tgju
2022-11-26,36011.4,1504300.0,tgju
2022-11-27,36035.0,1539000.0,tgju
2022-11-28,35505.0,1529300.0,tgju
2022-11-29,35700.0,1526900.0,tgju
2022-11-30,35888.0,1554200.0,tgju
2022-12-01,35795.0,1577300.0,tgju
2022-12-03,36311.0,1591800.0,tgju
2022-12-04,36315.0,1594400.0,tgju
2022-12-05,36187.0,1581200.0,tgju
2022-12-06,36289.0,1573800.0,tgju
2022-12-07,36396.0,1589500.0,tgju
2022-12-10,37282.0,1626700.0,tgju
2022-12-11,37956.0,1645400.0,tgju
2022-12-12,38517.0,1671700.0,tgju
2022-12-13,38339.0,1698200.0,tgju
2022-12-14,37828.0,1694200.0,tgju
2022-12-15,37828.0,1690200.0,tgju
2022-12-17,39327.0,1762900.0,tgju
2022-12-18,39679.0,1743700.0,tgju
2022-12-19,39146.0,1765700.0,tgju
2022-12-20,39633.0,1742100.0,tgju
2022-12-21,39761.0,1768900.0,tgju
2022-12-22,39050.0,1800100.0,tgju
2022-12-24,41003.0,1832600.0,tgju
2022-12-25,41494.0,1845300.0,tgju
2022-12-26,39721.0,1878300.0,tgju
2022-12-28,43436.0,1991700.0,tgju
2022-12-29,41615.0,1915300.0,tgju
2022-12-31,41174.0,1802800.0,tgju
2023-01-01,40953.0,1854300.0,tgju
2023-01-02,39738.0,1850200.0,tgju
2023-01-03,39755.0,1796100.0,tgju
2023-01-04,40062.0,1804700.0,tgju
2023-01-05,39483.0,1804900.0,tgju
2023-01-07,41089.0,1895200.0,tgju
2023-01-08,40680.0,1898400.0,tgju
2023-01-10,40830.0,1884100.0,tgju
2023-01-11,41162.0,1892900.0,tgju
2023-01-14,40977.0,1930700.0,tgju
2023-01-15,41117.0,1921700.0,tgju
2023-01-16,41881.0,1941100.0,tgju
2023-01-17,43180.0,1992100.0,tgju
2023-01-18,42832.0,2020300.0,tgju
2023-01-21,44940.0,2061400.0,tgju
2023-01-22,44832.0,2085400.0,tgju
2023-01-23,43585.0,2083100.0,tgju
2023-01-24,43762.0,2036000.0,tgju
2023-01-25,44556.0,2061400.0,tgju
2023-01-28,44821.0,2096000.0,tgju
2023-01-29,44605.0,2136000.0,tgju
2023-01-30,44730.0,2112000.0,tgju
2023-01-31,44704.0,2071100.0,tgju
2023-02-01,45010.0,2140800.0,tgju
2023-02-05,44940.0,2088900.0,tgju
2023-02-06,44237.0,2069900.0,tgju
2023-02-07,44561.0,2074600.0,tgju
2023-02-08,44954.0,2087500.0,tgju
2023-02-12,45605.0,2132300.0,tgju
2023-02-13,45907.0,2119600.0,tgju
2023-02-14,47217.0,2143400.0,tgju
2023-02-16,45112.0,2184700.0,tgju
2023-02-19,49902.0,2281200.0,tgju
2023-02-20,49891.0,2344200.0,tgju
2023-02-21,51105.0,2317900.0,tgju
2023-02-22,52232.0,2602800.0,tgju
2023-02-25,58493.0,2732000.0,tgju
2023-02-26,58438.0,2790220.0,tgju
2023-02-27,55934.0,2577720.0,tgju
2023-02-28,55651.0,2534000.0,tgju
2023-03-01,55655.0,2507400.0,tgju
2023-03-04,50900.0,2514800.0,tgju
2023-03-05,51104.0,2343500.0,tgju
2023-03-06,50348.0,2348100.0,tgju
2023-03-07,50907.0,2348070.0,tgju
2023-03-08,49298.8,2281900.0,tgju
2023-03-11,44505.0,2046900.0,tgju
2023-03-12,45284.0,1991200.0,tgju
2023-03-13,47080.0,2169700.0,tgju
2023-03-14,46947.0,2283700.0,tgju
2023-03-15,46557.0,2317000.0,tgju
2023-03-18,48091.0,2506700.0,tgju
2023-03-25,50791.0,2579000.0,tgju
2023-03-26,51092.0,2575480.0,tgju
2023-03-27,51190.0,2555150.0,tgju
2023-03-28,51175.0,2578380.0,tgju
2023-03-29,54904.0,2575540.0,tgju
2023-04-03,51108.0,2575300.0,tgju
2023-04-04,51108.0,2583200.0,tgju
2023-04-05,50799.0,2593800.0,tgju
2023-04-06,51048.3,2553300.0,tgju
2023-04-08,50308.0,2548100.0,tgju
2023-04-09,50460.0,2487800.0,tgju
2023-04-10,50888.0,2518000.0,tgju
2023-04-12,51001.9,2554180.0,tgju
2023-04-15,51259.0,2513000.0,tgju
2023-04-16,51455.0,2602800.0,tgju
2023-04-17,51757.0,2568200.0,tgju
2023-04-18,51708.0,2579500.0,tgju
2023-04-19,51388.0,2602100.0,tgju
2023-04-23,51775.9,2596890.0,tgju
2023-04-25,51781.0,2572500.0,tgju
2023-04-26,53505.0,2633300.0,tgju
2023-04-27,53283.0,2658000.0,tgju
2023-04-29,54909.0,2709900.0,tgju
2023-04-30,55735.0,2778700.0,tgju
2023-05-01,54645.0,2747300.0,tgju
2023-05-02,54020.0,2722100.0,tgju
2023-05-03,54180.0,2725800.0,tgju
2023-05-04,53684.0,2734600.0,tgju
2023-05-06,52752.0,2641300.0,tgju
2023-05-07,53587.0,2639000.0,tgju
2023-05-08,53172.0,2659100.0,tgju
2023-05-09,52951.0,2641600.0,tgju
2023-05-10,53041.0,2652900.0,tgju
2023-05-11,53036.0,2642500.0,tgju
2023-05-13,51381.0,2569500.0,tgju
2023-05-14,52106.0,2523800.0,tgju
2023-05-17,51209.0,2515700.0,tgju
2023-05-18,51098.0,2499800.0,tgju
2023-05-20,51853.0,2552000.0,tgju
2023-05-21,52331.0,2564700.0,tgju
2023-05-22,52251.0,2577800.0,tgju
2023-05-23,51504.0,2564700.0,tgju
2023-05-24,51619.0,2536800.0,tgju
2023-05-25,51432.0,2527100.0,tgju
2023-05-27,51517.0,2500300.0,tgju
2023-05-28,51835.0,2497000.0,tgju
2023-05-29,51342.0,2528000.0,tgju
2023-05-30,50958.0,2496600.0,tgju
2023-05-31,51333.0,2495900.0,tgju
2023-06-01,51089.0,2504000.0,tgju
2023-06-03,50925.0,2464700.0,tgju
2023-06-06,49635.0,2458500.0,tgju
2023-06-07,49290.0,2366600.0,tgju
2023-06-08,49084.0,2348600.0,tgju
2023-06-10,47009.0,2318100.0,tgju
2023-06-11,48197.0,2232700.0,tgju
2023-06-12,49910.0,2277000.0,tgju
2023-06-13,48858.0,2346800.0,tgju
2023-06-14,48802.0,2319300.0,tgju
2023-06-15,48810.0,2307700.0,tgju
2023-06-17,49228.0,2351600.0,tgju
2023-06-18,48681.0,2358100.0,tgju
2023-06-19,48974.0,2311200.0,tgju
2023-06-20,48588.0,2295000.0,tgju
2023-06-21,49731.0,2333400.0,tgju
2023-06-22,49713.0,2335200.0,tgju
2023-06-24,49951.0,2430300.0,tgju
2023-06-25,49797.0,2358800.0,tgju
2023-06-26,49292.0,2359000.0,tgju
2023-06-27,49235.0,2349300.0,tgju
2023-06-28,49280.0,2348400.0,tgju
2023-07-01,49993.0,2400500.0,tgju
2023-07-02,50299.0,2398900.0,tgju
2023-07-03,50284.0,2382300.0,tgju
2023-07-04,50310.0,2370100.0,tgju
2023-07-05,50313.0,2386100.0,tgju
2023-07-06,50313.0,2383700.0,tgju
2023-07-08,49963.0,2359450.0,tgju
2023-07-09,49829.0,2353000.0,tgju
2023-07-10,49146.0,2340500.0,tgju
2023-07-11,49243.0,2347450.0,tgju
2023-07-12,49261.0,2353900.0,tgju
2023-07-13,49261.0,2349300.0,tgju
2023-07-15,48370.0,2325200.0,tgju
2023-07-16,48818.0,2329100.0,tgju
2023-07-17,48817.0,2321950.0,tgju
2023-07-18,48470.0,2315000.0,tgju
2023-07-19,48637.0,2320000.0,tgju
2023-07-20,48637.0,2317700.0,tgju
2023-07-22,48336.0,2290200.0,tgju
2023-07-23,48614.0,2326900.0,tgju
2023-07-24,48837.0,2336050.0,tgju
2023-07-25,49025.0,2343150.0,tgju
2023-07-26,48899.0,2333250.0,tgju
2023-07-29,48797.0,2335100.0,tgju
2023-07-30,49366.0,2370300.0,tgju
2023-07-31,50070.0,2396500.0,tgju
2023-08-01,50070.0,2391800.0,tgju
2023-08-02,49867.0,2390200.0,tgju
2023-08-05,49632.0,2366600.0,tgju
2023-08-06,49644.0,2359100.0,tgju
2023-08-07,49350.0,2346150.0,tgju
2023-08-08,49542.0,2354600.0,tgju
2023-08-09,49659.0,2351250.0,tgju
2023-08-10,49673.0,2349500.0,tgju
2023-08-12,49142.0,2326200.0,tgju
2023-08-13,49296.0,2336700.0,tgju
2023-08-14,49248.0,2324100.0,tgju
2023-08-15,48944.0,2321550.0,tgju
2023-08-16,48858.0,2306350.0,tgju
2023-08-17,48858.0,2304300.0,tgju
2023-08-19,48792.0,2285450.0,tgju
2023-08-20,48695.0,2292600.0,tgju
2023-08-21,49273.0,2320200.0,tgju
2023-08-22,49023.0,2318600.0,tgju
2023-08-23,49167.0,2318450.0,tgju
2023-08-24,49167.0,2313000.0,tgju
2023-08-26,49162.0,2318500.0,tgju
2023-08-27,49013.0,2320900.0,tgju
2023-08-28,49076.0,2323450.0,tgju
2023-08-29,49101.0,2342950.0,tgju
2023-08-30,49020.0,2331250.0,tgju
2023-08-31,49020.0,2329400.0,tgju
2023-09-02,49666.0,2371000.0,tgju
2023-09-03,49640.0,2375400.0,tgju
2023-09-04,49604.0,2367800.0,tgju
2023-09-05,49604.0,2362500.0,tgju
2023-09-07,49591.0,2353400.0,tgju
2023-09-09,49665.0,2353800.0,tgju
2023-09-10,49575.0,2346050.0,tgju
2023-09-11,49700.0,2345050.0,tgju
2023-09-12,49931.0,2349500.0,tgju
2023-09-13,49931.0,2348600.0,tgju
2023-09-17,49533.0,2338800.0,tgju
2023-09-18,49645.0,2347200.0,tgju
2023-09-19,49115.0,2336850.0,tgju
2023-09-20,49393.0,2328400.0,tgju
2023-09-21,49393.0,2323400.0,tgju
2023-09-23,49358.0,2317400.0,tgju
2023-09-25,49502.0,2315800.0,tgju
2023-09-26,49448.0,2379800.0,tgju
2023-09-27,49738.0,2287600.0,tgju
2023-09-28,49538.0,2291800.0,tgju
2023-09-30,49554.0,2253000.0,tgju
2023-10-01,49650.0,2260400.0,tgju
2023-10-02,49624.0,2250500.0,tgju
2023-10-04,49901.0,2240100.0,tgju
2023-10-05,49897.0,2243800.0,tgju
2023-10-07,52440.0,2304500.0,tgju
2023-10-08,52753.0,2443900.0,tgju
2023-10-09,52057.0,2453900.0,tgju
2023-10-10,51773.0,2412391.0,tgju
2023-10-11,51553.0,2397500.0,tgju
2023-10-12,51170.0,2396800.0,tgju
2023-10-14,50752.0,2412800.0,tgju
2023-10-15,50298.0,2404900.0,tgju
2023-10-16,50992.0,2346500.0,tgju
2023-10-17,51336.0,2396800.0,tgju
2023-10-18,51253.0,2437000.0,tgju
2023-10-21,50638.0,2396600.0,tgju
2023-10-22,50616.0,2425200.0,tgju
2023-10-23,50754.0,2410900.0,tgju
2023-10-24,51186.0,2431000.0,tgju
2023-10-25,51609.0,2457800.0,tgju
2023-10-27,52149.0,2478300.0,tgju
2023-10-28,51339.0,2527300.0,tgju
2023-10-29,51460.0,2495000.0,tgju
2023-10-30,51638.0,2483700.0,tgju
2023-10-31,51686.0,2496400.0,tgju
2023-11-01,52135.0,2498900.0,tgju
2023-11-03,51140.0,2516200.0,tgju
2023-11-04,51236.0,2463600.0,tgju
2023-11-05,51352.0,2466100.0,tgju
2023-11-06,51219.0,2467000.0,tgju
2023-11-07,51052.0,2440500.0,tgju
2023-11-08,51353.0,2433800.0,tgju
2023-11-10,51325.0,2439100.0,tgju
2023-11-11,51337.0,2422700.0,tgju
2023-11-12,51180.0,2408900.0,tgju
2023-11-13,51151.0,2413200.0,tgju
2023-11-14,50907.0,2418100.0,tgju
2023-11-15,50943.0,2425000.0,tgju
2023-11-17,50640.0,2422900.0,tgju
2023-11-18,50304.0,2432600.0,tgju
2023-11-19,50401.0,2423200.0,tgju
2023-11-20,50199.0,2392700.0,tgju
2023-11-21,50219.0,2421600.0,tgju
2023-11-22,50374.0,2415500.0,tgju
2023-11-24,50428.0,2428700.0,tgju
2023-11-25,50251.0,2451800.0,tgju
2023-11-26,50424.0,2439300.0,tgju
2023-11-27,50623.2,2453810.0,tgju
2023-11-28,50701.0,2456600.0,tgju
2023-11-29,50695.0,2476700.0,tgju
2023-12-01,50483.0,2505800.0,tgju
2023-12-02,50591.0,2528400.0,tgju
2023-12-03,50651.0,2531200.0,tgju
2023-12-04,50501.0,2485300.0,tgju
2023-12-05,50424.0,2494700.0,tgju
2023-12-06,50517.0,2461700.0,tgju
2023-12-08,50531.0,2475100.0,tgju
2023-12-09,50535.0,2450900.0,tgju
2023-12-10,50617.0,2453900.0,tgju
2023-12-11,50464.0,2437500.0,tgju
2023-12-12,50446.0,2445300.0,tgju
2023-12-13,50467.0,2449900.0,tgju
2023-12-15,50467.0,2443500.0,tgju
2023-12-17,50238.0,2460600.0,tgju
2023-12-18,50056.0,2448100.0,tgju
2023-12-19,50071.2,2452600.0,tgju
2023-12-20,50076.0,2454300.0,tgju
2023-12-22,50301.0,2472600.0,tgju
2023-12-23,50069.0,2488700.0,tgju
2023-12-24,50089.0,2455500.0,tgju
2023-12-25,50104.0,2478800.0,tgju
2023-12-26,50345.0,2475600.0,tgju
2023-12-27,50319.0,2506700.0,tgju
2023-12-29,50616.0,2502400.0,tgju
2023-12-30,50563.0,2520800.0,tgju
2023-12-31,50598.0,2504700.0,tgju
2024-01-01,50643.0,2524300.0,tgju
2024-01-02,50829.0,2544600.0,tgju
2024-01-03,51417.0,2562400.0,tgju
2024-01-05,50974.0,2562400.0,tgju
2024-01-06,50976.0,2569100.0,tgju
2024-01-07,50949.0,2582500.0,tgju
2024-01-08,51484.0,2566300.0,tgju
2024-01-09,51978.0,2595200.0,tgju
2024-01-10,51602.0,2607400.0,tgju
2024-01-12,52468.0,2636700.0,tgju
2024-01-13,52086.0,2691700.0,tgju
2024-01-14,52463.0,2656300.0,tgju
2024-01-15,52904.0,2657500.0,tgju
2024-01-16,53651.0,2677400.0,tgju
2024-01-17,54029.0,2701100.0,tgju
2024-01-19,54223.0,2695600.0,tgju
2024-01-20,53908.0,2724900.0,tgju
2024-01-21,54051.0,2704100.0,tgju
2024-01-22,54892.0,2708300.0,tgju
2024-01-23,55659.0,2750800.0,tgju
2024-01-26,56300.0,2752200.0,tgju
2024-01-27,55863.0,2804300.0,tgju
2024-01-28,58299.0,2796500.0,tgju
2024-01-29,58289.0,2909600.0,tgju
2024-01-30,58403.0,2797200.0,tgju
2024-01-31,57649.6,2871120.0,tgju
2024-02-02,56378.0,2884900.0,tgju
2024-02-03,55137.0,2799900.0,tgju
2024-02-04,55388.0,2751000.0,tgju
2024-02-05,55701.5,2752610.0,tgju
2024-02-06,55738.0,2761800.0,tgju
2024-02-09,54902.0,2783800.0,tgju
2024-02-11,55195.0,2754200.0,tgju
2024-02-12,55469.0,2749200.0,tgju
2024-02-13,55580.0,2744500.0,tgju
2024-02-14,56027.0,2756800.0,tgju
2024-02-16,56302.0,2773200.0,tgju
2024-02-18,57130.0,2804100.0,tgju
2024-02-19,56506.0,2822600.0,tgju
2024-02-20,57029.0,2804600.0,tgju
2024-02-21,57271.0,2826000.0,tgju
2024-02-23,57267.0,2832500.0,tgju
2024-02-25,58249.1,2863700.0,tgju
2024-02-26,58605.0,2875700.0,tgju
2024-02-27,58109.0,2917700.0,tgju
2024-02-28,58466.0,2899000.0,tgju
2024-03-01,59313.0,2899400.0,tgju
2024-03-02,59339.0,2989900.0,tgju
2024-03-03,60502.0,2988100.0,tgju
2024-03-04,60947.0,3042910.0,tgju
2024-03-05,60989.0,3107900.0,tgju
2024-03-06,60563.9,3116200.0,tgju
2024-03-08,60534.0,3189900.0,tgju
2024-03-09,59285.0,3137900.0,tgju
2024-03-10,59941.0,3101500.0,tgju
2024-03-11,59709.0,3096600.0,tgju
2024-03-12,59534.0,3076500.0,tgju
2024-03-13,59380.0,3083900.0,tgju
2024-03-15,60108.0,3111100.0,tgju
2024-03-16,60026.0,3138900.0,tgju
2024-03-17,60351.0,3202600.0,tgju
2024-03-23,61810.0,3254500.0,tgju
2024-03-24,61403.0,3261700.0,tgju
2024-03-25,60838.0,3225400.0,tgju
2024-03-26,61395.0,3222400.0,tgju
2024-03-27,61658.0,3238800.0,tgju
2024-03-29,61833.4,3275800.0,tgju
2024-04-01,63290.0,3238800.0,tgju
2024-04-02,63474.0,3436200.0,tgju
2024-04-03,64100.0,3548600.0,tgju
2024-04-05,64700.0,3593700.0,tgju
2024-04-06,64000.0,3629000.0,tgju
2024-04-07,60870.0,3560400.0,tgju
2024-04-08,63700.0,3529700.0,tgju
2024-04-12,64100.0,3731000.0,tgju
2024-04-13,61880.0,3877200.0,tgju
2024-04-14,63840.0,3737900.0,tgju
2024-04-15,61920.0,3749500.0,tgju
2024-04-16,59790.0,3789900.0,tgju
2024-04-17,60090.0,3798000.0,tgju
2024-04-19,62900.0,3769600.0,tgju
2024-04-20,62760.0,3659000.0,tgju
2024-04-21,64010.0,3711900.0,tgju
2024-04-22,61830.0,3640500.0,tgju
2024-04-23,61370.0,3560600.0,tgju
2024-04-24,64420.0,3534100.0,tgju
2024-04-26,60060.0,3522800.0,tgju
2024-04-27,62010.0,3436900.0,tgju
2024-04-28,62750.0,3326300.0,tgju
2024-04-29,64410.0,3498500.0,tgju
2024-04-30,63100.0,3460000.0,tgju
2024-05-01,59730.0,3435700.0,tgju
2024-05-04,60610.0,3449600.0,tgju
2024-05-05,60220.0,3365300.0,tgju
2024-05-06,59720.0,3453100.0,tgju
2024-05-07,59950.0,3428600.0,tgju
2024-05-08,63460.0,3414000.0,tgju
2024-05-10,63370.0,3409000.0,tgju
2024-05-11,60160.0,3410400.0,tgju
2024-05-12,62900.0,3368100.0,tgju
2024-05-13,59500.0,3346900.0,tgju
2024-05-14,59730.0,3346900.0,tgju
2024-05-15,60060.0,3371300.0,tgju
2024-05-17,60770.0,3363500.0,tgju
2024-05-18,60860.0,3306500.0,tgju
2024-05-19,60560.0,3599900.0,tgju
2024-05-20,60470.0,3369300.0,tgju
2024-05-21,60100.0,3362230.0,tgju
2024-05-22,60070.0,3300100.0,tgju
2024-05-24,61450.0,3326500.0,tgju
2024-05-25,61220.0,3276400.0,tgju
2024-05-26,61410.0,3289600.0,tgju
2024-05-27,59820.0,3350600.0,tgju
2024-05-28,61650.0,3396300.0,tgju
2024-05-29,60540.0,3381700.0,tgju
2024-05-31,59960.0,3369300.0,tgju
2024-06-01,60310.0,3334600.0,tgju
2024-06-04,59980.0,3394200.0,tgju
2024-06-05,60190.0,3358900.0,tgju
2024-06-07,60390.0,3367600.0,tgju
2024-06-08,61160.0,3332100.0,tgju
2024-06-09,60850.0,3333700.0,tgju
2024-06-10,60990.0,3310200.0,tgju
2024-06-11,60830.0,3297700.0,tgju
2024-06-12,61590.0,3321700.0,tgju
2024-06-14,59650.0,3312200.0,tgju
2024-06-15,60260.0,3350100.0,tgju
2024-06-17,60470.0,3344800.0,tgju
2024-06-18,59610.0,3349120.0,tgju
2024-06-19,61480.0,3356100.0,tgju
2024-06-21,60120.0,3366700.0,tgju
2024-06-22,60270.0,3363500.0,tgju
2024-06-23,60450.0,3412700.0,tgju
2024-06-25,60120.0,3443800.0,tgju
2024-06-26,60320.0,3437800.0,tgju
2024-06-28,61020.0,3497800.0,tgju
2024-06-29,61691.0,3513100.0,tgju
2024-06-30,61362.0,3548600.0,tgju
2024-07-01,60814.0,3520000.0,tgju
2024-07-02,60375.0,3479600.0,tgju
2024-07-03,60876.0,3481700.0,tgju
2024-07-05,59830.0,3466900.0,tgju
2024-07-06,58851.0,3434100.0,tgju
2024-07-07,58852.0,3409200.0,tgju
2024-07-08,58879.0,3393500.0,tgju
2024-07-09,58510.0,3340200.0,tgju
2024-07-10,57965.0,3361600.0,tgju
2024-07-12,57990.0,3362300.0,tgju
2024-07-13,57917.0,3384300.0,tgju
2024-07-16,57330.0,3419400.0,tgju
2024-07-17,57220.0,3395600.0,tgju
2024-07-19,57577.0,3387700.0,tgju
2024-07-20,57611.0,3362800.0,tgju
2024-07-21,57596.0,3361200.0,tgju
2024-07-22,58176.0,3351500.0,tgju
2024-07-23,58460.0,3374600.0,tgju
2024-07-24,58761.0,3374600.0,tgju
2024-07-26,58646.0,3372500.0,tgju
2024-07-27,59084.0,3387700.0,tgju
2024-07-28,58940.0,3405000.0,tgju
2024-07-29,59350.0,3426500.0,tgju
2024-07-30,60040.0,3462100.0,tgju
2024-07-31,60600.0,3567100.0,tgju
2024-08-02,61527.0,3619300.0,tgju
2024-08-03,60900.0,3646800.0,tgju
2024-08-04,61490.0,3600100.0,tgju
2024-08-05,61140.0,3541700.0,tgju
2024-08-06,61401.0,3517500.0,tgju
2024-08-07,61000.0,3574000.0,tgju
2024-08-09,59770.0,3560600.0,tgju
2024-08-10,59410.0,3502900.0,tgju
2024-08-11,60025.0,3476100.0,tgju
2024-08-12,59570.0,3542900.0,tgju
2024-08-13,58835.0,3496900.0,tgju
2024-08-14,58765.0,3479400.0,tgju
2024-08-16,57705.0,3467400.0,tgju
2024-08-18,58050.0,3478200.0,tgju
2024-08-19,57985.0,3559300.0,tgju
2024-08-20,58160.0,3573600.0,tgju
2024-08-21,58410.0,3576800.0,tgju
2024-08-23,58265.0,3584200.0,tgju
2024-08-25,59320.0,3587400.0,tgju
2024-08-26,59125.0,3618600.0,tgju
2024-08-27,59000.0,3589500.0,tgju
2024-08-28,59395.0,3613700.0,tgju
2024-08-30,59480.0,3633800.0,tgju
2024-08-31,59900.0,3628700.0,tgju
2024-09-02,59890.0,3674500.0,tgju
2024-09-04,59900.0,3644000.0,tgju
2024-09-06,59750.0,3647200.0,tgju
2024-09-07,59450.0,3602900.0,tgju
2024-09-08,59675.0,3607500.0,tgju
2024-09-09,59615.0,3629700.0,tgju
2024-09-10,59750.0,3648800.0,tgju
2024-09-13,59390.0,3662500.0,tgju
2024-09-14,59040.0,3703300.0,tgju
2024-09-15,59100.0,3691100.0,tgju
2024-09-16,59515.0,3711200.0,tgju
2024-09-17,59235.0,3733300.0,tgju
2024-09-18,59230.0,3731000.0,tgju
2024-09-21,59550.0,3739800.0,tgju
2024-09-22,59780.0,3805800.0,tgju
2024-09-23,60485.0,3851100.0,tgju
2024-09-24,59715.0,3904900.0,tgju
2024-09-25,60030.0,3876900.0,tgju
2024-09-27,60700.0,3905600.0,tgju
2024-09-28,60610.0,4025800.0,tgju
2024-09-29,60375.0,3976200.0,tgju
2024-09-30,61495.0,3949000.0,tgju
2024-10-01,62255.0,4050500.0,tgju
2024-10-02,62690.0,4063000.0,tgju
2024-10-04,62390.0,4104600.0,tgju
2024-10-05,63455.0,4075000.0,tgju
2024-10-06,62845.0,4138300.0,tgju
2024-10-07,62545.0,4100400.0,tgju
2024-10-08,62935.0,4033200.0,tgju
2024-10-09,63550.0,4068800.0,tgju
2024-10-11,62495.0,4093500.0,tgju
2024-10-12,62845.0,4035500.0,tgju
2024-10-13,63150.0,4082400.0,tgju
2024-10-14,62765.0,4106400.0,tgju
2024-10-15,63335.0,4101800.0,tgju
2024-10-16,63660.0,4163400.0,tgju
2024-10-18,63960.0,4180300.0,tgju
2024-10-19,64195.0,4253700.0,tgju
2024-10-20,64855.0,4277500.0,tgju
2024-10-21,66150.0,4324100.0,tgju
2024-10-22,67730.0,4436500.0,tgju
2024-10-23,67950.0,4565600.0,tgju
2024-10-25,65530.0,4597700.0,tgju
2024-10-26,66085.0,4376300.0,tgju
2024-10-27,67480.0,4447900.0,tgju
2024-10-28,68400.0,4537200.0,tgju
2024-10-29,69240.0,4626300.0,tgju
2024-10-30,68230.0,4754200.0,tgju
2024-11-01,69480.0,4611500.0,tgju
2024-11-02,69325.0,4659600.0,tgju
2024-11-03,68960.0,4680800.0,tgju
2024-11-04,68890.0,4617100.0,tgju
2024-11-05,69625.0,4609200.0,tgju
2024-11-06,69045.0,4566100.0,tgju
2024-11-08,69220.0,4546200.0,tgju
2024-11-09,68265.0,4544800.0,tgju
2024-11-10,66920.0,4444200.0,tgju
2024-11-11,67820.0,4244700.0,tgju
2024-11-12,68440.0,4322700.0,tgju
2024-11-13,68330.0,4376100.0,tgju
2024-11-15,68240.0,4298500.0,tgju
2024-11-16,68175.0,4295300.0,tgju
2024-11-17,68445.0,4288800.0,tgju
2024-11-18,68905.0,4358300.0,tgju
2024-11-19,68930.0,4442600.0,tgju
2024-11-20,69225.0,4494000.0,tgju
2024-11-22,69905.0,4519900.0,tgju
2024-11-23,68960.0,4661400.0,tgju
2024-11-24,69370.0,4566300.0,tgju
2024-11-25,69595.0,4473900.0,tgju
2024-11-26,69905.0,4469300.0,tgju
2024-11-27,70140.0,4510900.0,tgju
2024-11-29,70400.0,4561700.0,tgju
2024-11-30,69900.0,4575800.0,tgju
2024-12-01,70415.0,4565100.0,tgju
2024-12-02,71095.0,4589800.0,tgju
2024-12-03,71480.0,4621200.0,tgju
2024-12-06,71560.0,4686100.0,tgju
2024-12-07,71920.0,4614500.0,tgju
2024-12-08,71885.0,4657700.0,tgju
2024-12-09,72320.0,4694000.0,tgju
2024-12-10,73195.0,4757200.0,tgju
2024-12-11,72960.0,4863200.0,tgju
2024-12-13,74715.0,4819100.0,tgju
2024-12-14,74710.0,4868300.0,tgju
2024-12-15,75950.0,4846300.0,tgju
2024-12-16,76630.0,4943100.0,tgju
2024-12-17,77365.0,4910500.0,tgju
2024-12-18,76755.0,4967300.0,tgju
2024-12-20,76240.0,4871500.0,tgju
2024-12-21,76280.0,4890200.0,tgju
2024-12-22,77880.0,4907500.0,tgju
2024-12-23,78660.0,4989000.0,tgju
